wikiurl,name,todestag,todesmonat,kurzbeschreibung,geburtsjahr
https://de.wikipedia.org/wiki/Fernando_Bernabé_Agüero_Rocha,28,September,nicaraguanischer Politiker,1920
https://de.wikipedia.org/wiki/Hella_Haasse,29,September,niederländische Schriftstellerin,1918
https://de.wikipedia.org/wiki/Philip_Hannan,29,September,Erzbischof von New Orleans,1913
https://de.wikipedia.org/wiki/Ralph_M._Steinman,30,September,kanadischer Immunologe und Nobelpreisträger,1943
https://de.wikipedia.org/wiki/Peter_Przygodda,2,Oktober,deutscher Filmeditor und Filmregisseur,1941
https://de.wikipedia.org/wiki/Steve_Jobs,5,Oktober,US-amerikanischer IT-Unternehmer,1955
https://de.wikipedia.org/wiki/Ray_Aghayan,Gorgen Ray Aghayan,10,Oktober,persischer Kostümdesigner,1928
https://de.wikipedia.org/wiki/Jerachmi’el_Assa,11,Oktober,israelischer Politiker,1919
https://de.wikipedia.org/wiki/Heinz_Bennent,12,Oktober,deutscher Schauspieler,1921
https://de.wikipedia.org/wiki/Dennis_Ritchie,12,Oktober,"US-amerikanischer Informatiker, Mitentwickler von [[C (Programmiersprache)|C]]",1941
https://de.wikipedia.org/wiki/Ueli_Prager,15,Oktober,Schweizer Gastronomieunternehmer,1916
https://de.wikipedia.org/wiki/Dan_Wheldon,16,Oktober,britischer Automobilrennfahrer,1978
https://de.wikipedia.org/wiki/Manfred_Gerlach,17,Oktober,deutscher Politiker (DDR),1928
https://de.wikipedia.org/wiki/Friedrich_Kittler,18,Oktober,deutscher Literaturwissenschaftler und Medientheoretiker,1943
https://de.wikipedia.org/wiki/Muammar_al-Gaddafi,20,Oktober,Staatschef von Libyen (1969–2011),1942
https://de.wikipedia.org/wiki/Edmundo_Ros,22,Oktober,trinidadischer Orchesterleiter,1910
https://de.wikipedia.org/wiki/John_McCarthy,23,Oktober,US-amerikanischer Logiker und Informatiker,1927
https://de.wikipedia.org/wiki/Marco_Simoncelli,23,Oktober,italienischer Motorradrennfahrer,1987
https://de.wikipedia.org/wiki/Jiří_Gruša,28,Oktober,tschechischer Schriftsteller und Diplomat,1938
https://de.wikipedia.org/wiki/Flórián_Albert,31,Oktober,ungarischer Fußballspieler,1941
https://de.wikipedia.org/wiki/Heinz_Ludwig_Arnold,1,November,deutscher Publizist,1940
https://de.wikipedia.org/wiki/Rudolf_Meimberg,4,November,deutscher Wirtschaftswissenschaftler und Hochschullehrer,1912
https://de.wikipedia.org/wiki/Helmut_Polensky,6,November,deutscher Autorennfahrer und Unternehmer,1915
https://de.wikipedia.org/wiki/Lykke_Aresin,7,November,deutsche Ärztin und Sexualwissenschaftlerin,1921
https://de.wikipedia.org/wiki/Joe_Frazier,7,November,US-amerikanischer Schwergewichtsboxer,1944
https://de.wikipedia.org/wiki/Andrea_True,7,November,US-amerikanische Pornodarstellerin und Sängerin,1943
https://de.wikipedia.org/wiki/Har_Gobind_Khorana,9,November,indisch-US-amerikanischer Molekularbiologe und Nobelpreisträger,1922
https://de.wikipedia.org/wiki/Franz_Josef_Degenhardt,14,November,deutscher Liedermacher und Schriftsteller,1931
https://de.wikipedia.org/wiki/Jackie_Leven,14,November,britischer Liederkomponist und Folk-Musiker,1950
https://de.wikipedia.org/wiki/Karl_Aage_Præst,19,November,dänischer Fußballspieler,1922
https://de.wikipedia.org/wiki/Russell_Garcia,20,November,US-amerikanischer Komponist und Arrangeur,1916
https://de.wikipedia.org/wiki/Mario_Martiradonna,20,November,italienischer Fußballspieler,1938
https://de.wikipedia.org/wiki/Georg_Kreisler,22,November,"österreichisch-US-amerikanischer Musiker, Kabarettist, Komponist und Autor",1922
https://de.wikipedia.org/wiki/Lynn_Margulis,22,November,US-amerikanische Biologin,1938
https://de.wikipedia.org/wiki/Ludwig_Hirsch,24,November,österreichischer Liedermacher und Schauspieler,1946
https://de.wikipedia.org/wiki/Wassili_Iwanowitsch_Alexejew,Wassili Alexejew,25,November,sowjetischer Gewichtheber,1942
https://de.wikipedia.org/wiki/Ken_Russell,27,November,britischer Filmregisseur,1927
https://de.wikipedia.org/wiki/Zdeněk_Miler,30,November,tschechischer Zeichentrickfilmer,1921
https://de.wikipedia.org/wiki/Christa_Wolf,1,Dezember,deutsche Schriftstellerin,1929
https://de.wikipedia.org/wiki/Sócrates_(Fußballspieler),Sócrates,4,Dezember,brasilianischer Fußballspieler,1954
https://de.wikipedia.org/wiki/Hubert_Sumlin,4,Dezember,US-amerikanischer Blues-Gitarrist,1931
https://de.wikipedia.org/wiki/Peter_Gethin,5,Dezember,britischer Automobilrennfahrer,1940
https://de.wikipedia.org/wiki/Josip_Barković,7,Dezember,"kroatischer Schriftsteller, Drehbuchautor und Filmregisseur",1918
https://de.wikipedia.org/wiki/Harry_Morgan,7,Dezember,US-amerikanischer Schauspieler,1915
https://de.wikipedia.org/wiki/Gilbert_Adair,8,Dezember,britischer Schriftsteller,1944
https://de.wikipedia.org/wiki/Vasile_Arvinte,11,Dezember,rumänischer Romanist und Rumänist,1927
https://de.wikipedia.org/wiki/Hans_Heinz_Holz,11,Dezember,deutscher Philosoph,1927
https://de.wikipedia.org/wiki/Anthony_Amato,13,Dezember,"US-amerikanischer Operndirektor, Gründer und Leiter der [[Amato Opera]]",1920
https://de.wikipedia.org/wiki/Klaus-Dieter_Sieloff,13,Dezember,deutscher Fußballspieler,1942
https://de.wikipedia.org/wiki/Walter_Giller,15,Dezember,deutscher Schauspieler,1927
https://de.wikipedia.org/wiki/Christopher_Hitchens,15,Dezember,britisch-US-amerikanischer Autor und Kritiker,1949
https://de.wikipedia.org/wiki/Mark_Kopytman,16,Dezember,israelischer Komponist und Musikpädagoge,1929
https://de.wikipedia.org/wiki/Cesária_Évora,17,Dezember,kap-verdische Sängerin,1941
https://de.wikipedia.org/wiki/Kim_Jong-il,17,Dezember,nordkoreanischer Diktator,1941
https://de.wikipedia.org/wiki/Diego_Febles,18,Dezember,puerto-ricanischer Autorennfahrer,1929
https://de.wikipedia.org/wiki/Václav_Havel,18,Dezember,tschechischer Schriftsteller und Politiker,1936
https://de.wikipedia.org/wiki/George_Athor_Deng_Dut,19,Dezember,südsudanesischer Politiker,1962
https://de.wikipedia.org/wiki/Horst-Eberhard_Richter,19,Dezember,"deutscher Psychoanalytiker, Sozialphilosoph und Autor",1923
https://de.wikipedia.org/wiki/Erwin_Wirschaz,19,Dezember,deutscher Schauspieler und Hörspielsprecher,1923
https://de.wikipedia.org/wiki/Jürgen_Hentsch,21,Dezember,deutscher Schauspieler,1936
https://de.wikipedia.org/wiki/Werner_Otto_(Unternehmer),Werner Otto,21,Dezember,deutscher Unternehmer,1909
https://de.wikipedia.org/wiki/Johannes_Heesters,24,Dezember,niederländisch-österreichischer Schauspieler und Sänger,1903
https://de.wikipedia.org/wiki/Kennan_Adeang,Kennan Ranibok Adeang,26,Dezember,nauruischer Politiker,1942
https://de.wikipedia.org/wiki/James_Rizzi,26,Dezember,US-amerikanischer Künstler,1950
https://de.wikipedia.org/wiki/Michael_Dummett,27,Dezember,britischer Philosoph und Logiker,1925
https://de.wikipedia.org/wiki/Leopold_Hawelka,29,Dezember,österreichischer Cafétier,1911
https://de.wikipedia.org/wiki/Ronald_Searle,30,Dezember,britischer Zeichner und Karikaturist,1920
